season,details,from,until,days,games,reason,player,url
2425,Shoulder injury,2025-03-08,2025-06-01,86,11,injury,Fábio Carvalho,/fabio-carvalho/profil/spieler/559263
2425,Groin injury,2025-01-01,2025-01-10,10,2,injury,Fábio Carvalho,/fabio-carvalho/profil/spieler/559263
2425,Calf injury,2025-02-24,2025-03-28,33,4,injury,Adam Smith,/adam-smith/profil/spieler/61841
2425,Hamstring injury,2024-12-23,2025-02-24,64,11,injury,Adam Smith,/adam-smith/profil/spieler/61841
2425,Knee surgery,2025-05-02,2025-07-01,61,4,injury,Solly March,/solly-march/profil/spieler/209212
2425,Muscle injury,2025-03-14,2025-03-29,16,2,injury,Solly March,/solly-march/profil/spieler/209212
2425,Muscle injury,2025-01-24,2025-02-22,30,5,injury,Solly March,/solly-march/profil/spieler/209212
2425,Leg injury,2024-12-30,2025-01-06,8,1,injury,Will Hughes,/will-hughes/profil/spieler/207014
2425,Heel injury,2025-04-29,2025-08-01,95,5,injury,Vitaly Janelt,/vitaly-janelt/profil/spieler/270171
2425,Hamstring injury,2025-02-03,2025-04-01,58,9,injury,Nicolas Jackson,/nicolas-jackson/profil/spieler/776890
2425,Thigh problems,2025-02-02,2025-03-05,32,6,injury,Micky van de Ven,/micky-van-de-ven/profil/spieler/557459
2425,Hamstring injury,2024-12-08,2025-01-27,51,14,injury,Micky van de Ven,/micky-van-de-ven/profil/spieler/557459
2425,Hamstring injury,2024-10-30,2024-12-07,39,10,injury,Micky van de Ven,/micky-van-de-ven/profil/spieler/557459
2425,Knee injury,2024-08-29,2024-09-09,12,2,injury,Micky van de Ven,/micky-van-de-ven/profil/spieler/557459
2425,Knock,2024-12-05,2024-12-22,18,5,injury,Oleksandr Zinchenko,/oleksandr-zinchenko/profil/spieler/203853
2425,Calf injury,2024-09-14,2024-10-21,38,8,injury,Oleksandr Zinchenko,/oleksandr-zinchenko/profil/spieler/203853
2425,Muscle injury,2024-11-23,2024-12-08,16,3,injury,Claudio Echeverri,/claudio-echeverri/profil/spieler/994536
2425,Ill,2025-01-27,2025-01-30,4,1,injury,Darwin Núñez,/darwin-nunez/profil/spieler/546543
2425,Ill,2024-09-26,2024-09-30,5,1,injury,Darwin Núñez,/darwin-nunez/profil/spieler/546543
2425,unknown injury,2024-11-17,2024-11-29,13,3,injury,Pedro Neto,/pedro-neto/profil/spieler/487465
2425,Thigh problems,2025-05-02,2025-05-05,4,1,injury,Dominic Solanke,/dominic-solanke/profil/spieler/258889
2425,Knee injury,2025-01-17,2025-03-02,45,10,injury,Dominic Solanke,/dominic-solanke/profil/spieler/258889
2425,Ill,2024-11-29,2024-12-02,4,1,injury,Dominic Solanke,/dominic-solanke/profil/spieler/258889
2425,Ankle injury,2024-08-21,2024-09-09,20,2,injury,Dominic Solanke,/dominic-solanke/profil/spieler/258889
2425,Knock,2025-02-01,2025-02-16,16,2,injury,Ji-soo Kim,/ji-soo-kim/profil/spieler/709767
2425,Adductor pain,2024-08-06,2024-08-12,7,1,injury,Julio Soler,/julio-soler/profil/spieler/1009658
2425,Groin surgery,2025-04-03,2025-06-30,89,14,injury,Dane Scarlett,/dane-scarlett/profil/spieler/670883
2425,Ill,2024-11-02,2024-11-11,10,3,injury,Jadon Sancho,/jadon-sancho/profil/spieler/401173
2425,Hamstring injury,2024-10-30,2024-11-08,10,2,injury,Jacob Murphy,/jacob-murphy/profil/spieler/199527
2425,Fitness,2025-01-20,2025-01-22,3,1,injury,Eiran Cashin,/eiran-cashin/profil/spieler/581330
2425,Hamstring injury,2024-12-14,2025-01-15,33,6,injury,Eiran Cashin,/eiran-cashin/profil/spieler/581330
2425,concussion,2024-08-17,2024-08-28,12,3,injury,Eiran Cashin,/eiran-cashin/profil/spieler/581330
2425,Ill,2025-01-24,2025-01-28,5,1,injury,Martin Ødegaard,/martin-odegaard/profil/spieler/316264
2425,Ankle sprain,2024-09-09,2024-11-04,57,14,injury,Martin Ødegaard,/martin-odegaard/profil/spieler/316264
2425,Ill,2024-12-03,2024-12-16,14,4,injury,Mykhaylo Mudryk,/mykhaylo-mudryk/profil/spieler/537860
2425,unknown injury,2024-09-06,2024-09-09,4,,injury,Mykhaylo Mudryk,/mykhaylo-mudryk/profil/spieler/537860
2425,unknown injury,2025-05-28,,13,,injury,Guglielmo Vicario,/guglielmo-vicario/profil/spieler/286047
2425,Ankle surgery,2024-11-25,2025-02-10,78,21,injury,Guglielmo Vicario,/guglielmo-vicario/profil/spieler/286047
2425,Muscle injury,2025-05-12,,29,2,injury,Alexis Mac Allister,/alexis-mac-allister/profil/spieler/534033
2425,Shoulder injury,2025-01-22,2025-05-03,102,15,injury,Jason Steele,/jason-steele/profil/spieler/73564
2425,Hamstring injury,2025-03-15,2025-04-03,20,2,injury,Cole Palmer,/cole-palmer/profil/spieler/568177
2425,Muscle fatigue,2024-09-03,2024-09-08,6,1,injury,Cole Palmer,/cole-palmer/profil/spieler/568177
2425,Achilles tendon surgery,2025-06-02,,8,,injury,Mateo Kovacic,/mateo-kovacic/profil/spieler/51471
2425,unknown injury,2024-11-18,2024-12-12,25,6,injury,Mateo Kovacic,/mateo-kovacic/profil/spieler/51471
2425,Ill,2025-01-14,2025-01-17,4,1,injury,Fabian Schär,/fabian-schar/profil/spieler/135343
2425,Muscle injury,2025-01-31,2025-02-07,8,1,injury,Yasin Ayari,/yasin-ayari/profil/spieler/667287
2425,Ill,2024-09-21,2024-09-23,3,1,injury,Yasin Ayari,/yasin-ayari/profil/spieler/667287
2425,Knee surgery,2025-02-19,2025-10-01,225,19,injury,Takehiro Tomiyasu,/takehiro-tomiyasu/profil/spieler/331560
2425,Knee injury,2024-10-06,2025-02-18,136,29,injury,Takehiro Tomiyasu,/takehiro-tomiyasu/profil/spieler/331560
2425,Knee injury,2024-07-21,2024-10-02,74,9,injury,Takehiro Tomiyasu,/takehiro-tomiyasu/profil/spieler/331560
2425,concussion,2025-03-21,2025-04-07,18,2,injury,Alisson,/alisson/profil/spieler/105470
2425,Hamstring injury,2024-10-18,2024-12-19,63,16,injury,Alisson,/alisson/profil/spieler/105470
2425,Hamstring injury,2024-10-05,2024-11-10,37,10,injury,Alisson,/alisson/profil/spieler/105470
2425,Thigh problems,2024-09-18,2024-09-26,9,2,injury,Alisson,/alisson/profil/spieler/105470
2425,Ill,2024-10-04,2024-10-07,4,1,injury,Caoimhín Kelleher,/caoimhin-kelleher/profil/spieler/340918
2425,Leg injury,2024-12-22,2025-02-10,51,9,injury,Mats Wieffer,/mats-wieffer/profil/spieler/415381
2425,Thigh problems,2024-12-21,2025-01-19,30,7,injury,Mats Wieffer,/mats-wieffer/profil/spieler/415381
2425,unknown injury,2024-08-24,2024-09-16,24,6,injury,Mats Wieffer,/mats-wieffer/profil/spieler/415381
2425,unknown injury,2024-11-29,2024-12-02,4,1,injury,Lewis Cook,/lewis-cook/profil/spieler/249089
2425,Muscle injury,2024-12-27,2024-12-30,4,1,injury,Tyler Adams,/tyler-adams/profil/spieler/332705
2425,Muscle fatigue,2024-12-06,2024-12-09,4,1,injury,Tyler Adams,/tyler-adams/profil/spieler/332705
2425,Back injury,2024-07-15,2024-10-07,85,10,injury,Tyler Adams,/tyler-adams/profil/spieler/332705
2425,Knee injury,2024-08-26,2024-09-12,18,1,injury,Savinho,/savinho/profil/spieler/743591
2425,Knee surgery,2025-01-24,2025-06-01,129,21,injury,Cheick Doucouré,/cheick-doucoure/profil/spieler/543387
2425,Toe injury,2024-09-15,2024-10-28,44,6,injury,Cheick Doucouré,/cheick-doucoure/profil/spieler/543387
2425,Hamstring injury,2025-02-11,2025-05-16,95,18,injury,Kai Havertz,/kai-havertz/profil/spieler/309400
2425,Ill,2024-12-30,2025-01-06,8,2,injury,Kai Havertz,/kai-havertz/profil/spieler/309400
2425,Knee problems,2024-10-06,2024-10-21,16,3,injury,Kai Havertz,/kai-havertz/profil/spieler/309400
2425,Hamstring injury,2025-03-30,2025-05-01,33,5,injury,Adam Webster,/adam-webster/profil/spieler/212847
2425,Thigh problems,2024-10-12,2024-12-31,81,13,injury,Adam Webster,/adam-webster/profil/spieler/212847
2425,Groin injury,2025-04-03,2025-06-23,82,8,injury,Ryan Christie,/ryan-christie/profil/spieler/188077
2425,Groin problems,2025-02-28,2025-03-03,4,1,injury,Ryan Christie,/ryan-christie/profil/spieler/188077
2425,Hamstring injury,2024-12-29,2025-02-10,44,12,injury,Destiny Udogie,/destiny-udogie/profil/spieler/556385
2425,Hamstring injury,2024-09-29,2024-09-30,2,1,injury,Destiny Udogie,/destiny-udogie/profil/spieler/556385
2425,Ill,2025-01-16,2025-01-24,9,1,injury,Jefferson Lerma,/jefferson-lerma/profil/spieler/262980
2425,Knock,2025-01-21,2025-01-26,6,2,injury,Pape Matar Sarr,/pape-matar-sarr/profil/spieler/568693
2425,Ankle injury,2024-10-18,2025-01-18,93,19,injury,Carl Rushworth,/carl-rushworth/profil/spieler/646353
2425,Cruciate ligament tear,2024-09-23,2025-05-16,236,47,injury,Rodri,/rodri/profil/spieler/357565
2425,Hamstring injury,2024-07-14,2024-08-25,43,3,injury,Rodri,/rodri/profil/spieler/357565
2425,unknown injury,2025-03-16,2025-04-01,17,3,injury,Ryan Gravenberch,/ryan-gravenberch/profil/spieler/478573
2425,Ill,2025-01-12,2025-01-15,4,2,injury,Dean Henderson,/dean-henderson/profil/spieler/258919
2425,Hamstring injury,2025-01-17,2025-03-01,44,8,injury,James Hill,/james-hill/profil/spieler/611793
2425,unknown injury,2025-05-02,2025-05-05,4,1,injury,Jurrien Timber,/jurrien-timber/profil/spieler/420243
2425,Ill,2025-03-19,2025-03-24,6,1,injury,Jurrien Timber,/jurrien-timber/profil/spieler/420243
2425,Hamstring muscle injury,2025-01-02,2025-01-07,6,2,injury,Jurrien Timber,/jurrien-timber/profil/spieler/420243
2425,Muscle injury,2024-10-01,2024-10-25,25,6,injury,Jurrien Timber,/jurrien-timber/profil/spieler/420243
2425,Knock,2024-09-22,2024-09-28,7,3,injury,Jurrien Timber,/jurrien-timber/profil/spieler/420243
2425,Hamstring injury,2025-01-13,2025-02-22,41,10,injury,Timo Werner,/timo-werner/profil/spieler/170527
2425,Hip injury,2024-11-04,2024-11-09,6,1,injury,Timo Werner,/timo-werner/profil/spieler/170527
2425,Cruciate ligament tear,2025-01-08,2025-10-18,284,22,injury,Enes Ünal,/enes-unal/profil/spieler/251106
2425,Rest,2024-11-18,2024-11-20,3,1,injury,Virgil van Dijk,/virgil-van-dijk/profil/spieler/139208
2425,Muscle injury,2024-08-22,2024-09-14,24,3,injury,Vitor Reis,/vitor-reis/profil/spieler/1005575
2425,Calf injury,2025-01-16,2025-02-13,29,7,injury,Brennan Johnson,/brennan-johnson/profil/spieler/470607
2425,Hip injury,2025-02-11,2025-02-17,7,2,injury,Jack Grealish,/jack-grealish/profil/spieler/203460
2425,Adductor injury,2025-02-12,2025-04-13,61,11,injury,Manuel Akanji,/manuel-akanji/profil/spieler/284730
2425,unknown injury,2024-12-04,2024-12-20,17,4,injury,Manuel Akanji,/manuel-akanji/profil/spieler/284730
2425,Adductor injury,2024-11-11,2024-11-19,9,,injury,Manuel Akanji,/manuel-akanji/profil/spieler/284730
2425,Head injury,2025-02-21,2025-03-08,16,3,injury,Christian Nørgaard,/christian-norgaard/profil/spieler/148367
2425,unknown injury,2024-09-17,2024-10-05,19,4,injury,Christian Nørgaard,/christian-norgaard/profil/spieler/148367
2425,Rib fracture,2024-03-09,2025-02-03,332,40,injury,Matheus França,/matheus-franca/profil/spieler/743597
2425,Cruciate ligament tear,2025-01-30,2025-12-06,311,25,injury,Radu Drăgușin,/radu-dragusin/profil/spieler/568559
2425,Hamstring injury,2024-12-05,2025-01-17,44,12,injury,Ben Davies,/ben-davies/profil/spieler/192765
2425,concussion,2025-01-09,2025-01-22,14,3,injury,Rodrigo Bentancur,/rodrigo-bentancur/profil/spieler/354362
2425,Head injury,2024-08-20,2024-08-31,12,1,injury,Rodrigo Bentancur,/rodrigo-bentancur/profil/spieler/354362
2425,Ankle injury,2025-02-06,2025-02-11,6,1,injury,Eddie Nketiah,/eddie-nketiah/profil/spieler/340324
2425,Ankle injury,2021-08-03,2021-11-25,115,22,injury,Eddie Nketiah,/eddie-nketiah/profil/spieler/340324
2425,unknown injury,2025-02-23,2025-03-04,10,1,injury,Trevoh Chalobah,/trevoh-chalobah/profil/spieler/346314
2425,Back injury,2025-02-22,2025-03-06,13,3,injury,Trevoh Chalobah,/trevoh-chalobah/profil/spieler/346314
2425,Abdominal muscle strain,2024-08-10,2024-09-27,49,8,injury,Trevoh Chalobah,/trevoh-chalobah/profil/spieler/346314
2425,Ill,2025-02-07,2025-02-12,6,1,injury,Ismaïla Sarr,/ismaila-sarr/profil/spieler/410225
2425,Muscle injury,2024-10-15,2024-11-11,28,5,injury,Yankuba Minteh,/yankuba-minteh/profil/spieler/1012534
2425,Chest injury,2025-02-08,2025-03-29,50,8,injury,Lewis Dunk,/lewis-dunk/profil/spieler/148153
2425,Calf problems,2025-01-03,2025-01-14,12,2,injury,Lewis Dunk,/lewis-dunk/profil/spieler/148153
2425,Foot injury,2025-03-03,2025-04-10,39,7,injury,Dejan Kulusevski,/dejan-kulusevski/profil/spieler/431755
2425,Knee injury,2025-05-03,2025-06-23,52,6,injury,James Maddison,/james-maddison/profil/spieler/294057
2425,Calf strain,2025-01-25,2025-02-10,17,5,injury,James Maddison,/james-maddison/profil/spieler/294057
2425,muscular problems,2025-01-15,2025-01-31,17,4,injury,Diogo Jota,/diogo-jota/profil/spieler/340950
2425,Muscle injury,2024-10-20,2024-12-12,54,14,injury,Diogo Jota,/diogo-jota/profil/spieler/340950
2425,Ankle injury,2025-05-06,2025-05-12,7,1,injury,Adam Wharton,/adam-wharton/profil/spieler/744149
2425,Groin surgery,2024-11-01,2025-02-01,93,17,injury,Adam Wharton,/adam-wharton/profil/spieler/744149
2425,Knee problems,2025-02-28,2025-03-30,31,4,injury,Matt O'Riley,/matt-oriley/profil/spieler/406634
2425,Ankle injury,2024-08-27,2024-11-08,74,11,injury,Matt O'Riley,/matt-oriley/profil/spieler/406634
2425,Knock,2024-11-20,2024-12-06,17,4,injury,Myles Lewis-Skelly,/myles-lewis-skelly/profil/spieler/890721
2425,unknown injury,2024-12-11,2025-01-10,31,5,injury,Danny Welbeck,/danny-welbeck/profil/spieler/67063
2425,Cruciate ligament tear,2025-01-13,2025-11-22,314,27,injury,Gabriel Jesus,/gabriel-jesus/profil/spieler/363205
2425,Groin injury,2024-08-20,2024-09-04,16,2,injury,Gabriel Jesus,/gabriel-jesus/profil/spieler/363205
2425,Hamstring injury,2025-02-19,2025-05-23,94,17,injury,John Stones,/john-stones/profil/spieler/186590
2425,Foot injury,2024-12-22,2025-01-20,30,6,injury,John Stones,/john-stones/profil/spieler/186590
2425,Foot injury,2024-11-23,2024-12-14,22,6,injury,John Stones,/john-stones/profil/spieler/186590
2425,unknown injury,2024-11-01,2024-11-18,18,4,injury,John Stones,/john-stones/profil/spieler/186590
2425,Knee problems,2025-02-15,2025-03-15,29,5,injury,Sepp van den Berg,/sepp-van-den-berg/profil/spieler/541231
2425,Groin problems,2024-12-16,2024-12-28,13,3,injury,Sepp van den Berg,/sepp-van-den-berg/profil/spieler/541231
2425,unknown injury,2025-01-15,2025-01-24,10,2,injury,Brajan Gruda,/brajan-gruda/profil/spieler/700106
2425,unknown injury,2025-01-15,2025-01-24,10,2,injury,Brajan Gruda,/brajan-gruda/profil/spieler/700106
2425,Knock,2024-08-12,2024-09-14,34,7,injury,Brajan Gruda,/brajan-gruda/profil/spieler/700106
2425,Muscle injury,2024-05-04,2024-05-06,3,1,injury,Brajan Gruda,/brajan-gruda/profil/spieler/700106
2425,Muscle injury,2023-09-15,2023-09-17,3,1,injury,Brajan Gruda,/brajan-gruda/profil/spieler/700106
2425,Ankle injury,2025-04-30,2025-06-09,41,7,injury,Lucas Bergvall,/lucas-bergvall/profil/spieler/866246
2425,Hamstring injury,2025-04-21,2025-06-01,42,5,injury,Matt Targett,/matt-targett/profil/spieler/250478
2425,Ill,2025-04-01,2025-04-04,4,1,injury,Matt Targett,/matt-targett/profil/spieler/250478
2425,Skin disease,2024-09-16,2024-11-04,50,8,injury,Matt Targett,/matt-targett/profil/spieler/250478
2425,Adductor pain,2024-10-25,2024-11-04,11,2,injury,Kepa Arrizabalaga,/kepa-arrizabalaga/profil/spieler/192279
2425,unknown injury,2025-04-21,2025-04-28,8,1,injury,Mikel Merino,/mikel-merino/profil/spieler/338424
2425,Knock,2025-01-24,2025-01-28,5,1,injury,Mikel Merino,/mikel-merino/profil/spieler/338424
2425,Knee injury,2024-11-28,2024-12-02,5,1,injury,Mikel Merino,/mikel-merino/profil/spieler/338424
2425,Shoulder injury,2024-08-30,2024-10-01,33,9,injury,Mikel Merino,/mikel-merino/profil/spieler/338424
2425,minor knock,2025-03-13,2025-03-15,3,1,injury,David Ozoh,/david-ozoh/profil/spieler/865993
2425,Torn thigh muscle,2025-02-23,2025-05-31,98,12,injury,David Ozoh,/david-ozoh/profil/spieler/865993
2425,Hamstring injury,2024-09-15,2025-01-24,132,24,injury,David Ozoh,/david-ozoh/profil/spieler/865993
2425,Muscle injury,2024-12-27,2025-01-14,19,5,injury,Ben Mee,/ben-mee/profil/spieler/74810
2425,Knee injury,2024-12-07,2025-06-30,206,35,injury,David Datro Fofana,/david-datro-fofana/profil/spieler/787232
2425,Meniscus tear,2024-10-19,2025-02-10,115,19,injury,Alex Scott,/alex-scott/profil/spieler/855256
2425,Muscle injury,2025-01-24,2025-02-22,30,5,injury,Pervis Estupiñán,/pervis-estupinan/profil/spieler/349599
2425,Ankle injury,2024-04-14,2024-08-31,140,17,injury,Pervis Estupiñán,/pervis-estupinan/profil/spieler/349599
2425,Fitness,2025-03-08,2025-04-04,28,3,injury,Rico Henry,/rico-henry/profil/spieler/339556
2425,Hamstring injury,2025-01-25,2025-03-08,43,6,injury,Rico Henry,/rico-henry/profil/spieler/339556
2425,Knee injury,2024-09-01,2025-01-10,132,20,injury,Rico Henry,/rico-henry/profil/spieler/339556
2425,Knee injury,2024-09-01,2024-10-19,49,6,injury,Rico Henry,/rico-henry/profil/spieler/339556
2425,Ill,2025-01-04,2025-01-10,7,2,injury,Dominik Szoboszlai,/dominik-szoboszlai/profil/spieler/451276
2425,Hamstring muscle injury,2024-09-18,2024-10-31,44,12,injury,Kevin De Bruyne,/kevin-de-bruyne/profil/spieler/88755
2425,muscle stiffness,2025-02-13,2025-02-17,5,1,injury,Rúben Dias,/ruben-dias/profil/spieler/258004
2425,Hip injury,2025-01-24,2025-02-07,15,3,injury,Rúben Dias,/ruben-dias/profil/spieler/258004
2425,unknown injury,2024-12-20,2025-01-18,30,6,injury,Rúben Dias,/ruben-dias/profil/spieler/258004
2425,Calf injury,2024-10-30,2024-12-01,33,9,injury,Rúben Dias,/ruben-dias/profil/spieler/258004
2425,Groin injury,2025-02-25,2025-03-01,5,1,injury,Alexander Isak,/alexander-isak/profil/spieler/349066
2425,Hamstring injury,2025-01-11,2025-01-14,4,1,injury,Alexander Isak,/alexander-isak/profil/spieler/349066
2425,Broken toe,2024-09-15,2024-10-18,34,7,injury,Alexander Isak,/alexander-isak/profil/spieler/349066
2425,Ankle injury,2024-12-21,2025-01-25,36,7,injury,Kristoffer Ajer,/kristoffer-ajer/profil/spieler/328658
2425,Foot injury,2024-10-19,2024-12-07,50,11,injury,Kristoffer Ajer,/kristoffer-ajer/profil/spieler/328658
2425,Ankle injury,2024-08-31,2024-09-14,15,4,injury,Kristoffer Ajer,/kristoffer-ajer/profil/spieler/328658
2425,Fitness,2025-03-01,2025-03-30,30,6,injury,Oscar Bobb,/oscar-bobb/profil/spieler/661207
2425,Broken leg,2024-08-14,2025-03-01,200,48,injury,Oscar Bobb,/oscar-bobb/profil/spieler/661207
2425,Ankle injury,2024-10-10,2024-11-26,48,6,injury,Amario Cozier-Duberry,/amario-cozier-duberry/profil/spieler/878150
2425,Foot injury,2025-03-30,2025-05-25,57,9,injury,Georginio Rutter,/georginio-rutter/profil/spieler/538977
2425,unknown injury,2024-09-26,2024-10-14,19,2,injury,Simon Adingra,/simon-adingra/profil/spieler/658536
2425,Ill,2024-12-13,2024-12-20,8,2,injury,Ben Chilwell,/ben-chilwell/profil/spieler/316125
2425,Ill,2025-03-14,2025-04-04,22,2,injury,Mathias Jensen,/mathias-jensen/profil/spieler/319859
2425,Adductor injury,2025-02-17,2025-03-08,20,3,injury,Mathias Jensen,/mathias-jensen/profil/spieler/319859
2425,Hamstring injury,2024-11-30,2025-01-01,33,8,injury,Mathias Jensen,/mathias-jensen/profil/spieler/319859
2425,Calf injury,2024-09-06,2024-10-26,51,7,injury,Mathias Jensen,/mathias-jensen/profil/spieler/319859
2425,Ill,2025-01-01,2025-01-17,17,4,injury,Fraser Forster,/fraser-forster/profil/spieler/52570
2425,Fitness,2025-03-19,2025-04-09,22,2,injury,Gustavo Nunes,/gustavo-nunes/profil/spieler/1086375
2425,Back injury,2024-08-28,2025-03-19,204,32,injury,Gustavo Nunes,/gustavo-nunes/profil/spieler/1086375
2425,Foot surgery,2025-03-01,2025-05-23,84,16,injury,Nathan Aké,/nathan-ake/profil/spieler/177476
2425,muscle stiffness,2025-02-13,2025-02-17,5,1,injury,Nathan Aké,/nathan-ake/profil/spieler/177476
2425,Muscle injury,2025-01-18,2025-02-11,25,7,injury,Nathan Aké,/nathan-ake/profil/spieler/177476
2425,unknown injury,2024-12-04,2024-12-20,17,4,injury,Nathan Aké,/nathan-ake/profil/spieler/177476
2425,Hamstring injury,2024-09-10,2024-10-14,35,9,injury,Nathan Aké,/nathan-ake/profil/spieler/177476
2425,Hamstring injury,2025-02-06,2025-03-07,30,4,injury,Gabriel Martinelli,/gabriel-martinelli/profil/spieler/655488
2425,Hamstring injury,2025-01-17,2025-01-24,8,2,injury,William Saliba,/william-saliba/profil/spieler/495666
2425,Calf strain,2025-01-24,2025-03-09,45,8,injury,Joel Ward,/joel-ward/profil/spieler/92572
