season,details,from,until,days,games,reason,player,url
2425,Knock,2024-12-05,2024-12-22,18.0,5.0,injury,Oleksandr Zinchenko,/oleksandr-zinchenko/profil/spieler/203853
2425,Calf injury,2024-09-14,2024-10-21,38.0,9.0,injury,Oleksandr Zinchenko,/oleksandr-zinchenko/profil/spieler/203853
2425,Shoulder injury,2025-03-08,2025-06-01,86.0,11.0,injury,Fábio Carvalho,/fabio-carvalho/profil/spieler/559263
2425,Groin injury,2025-01-01,2025-01-10,10.0,2.0,injury,Fábio Carvalho,/fabio-carvalho/profil/spieler/559263
2425,Achilles tendon rupture,2024-12-26,2026-04-07,468.0,83.0,injury,Harry Souttar,/harry-souttar/profil/spieler/298091
2425,Transferred to Sheff Utd,2024-08-06,2025-06-29,,,Transfer,Harry Souttar,/harry-souttar/profil/spieler/298091
2425,Knee problems,2025-03-07,2025-04-23,48.0,7.0,injury,Sven Botman,/sven-botman/profil/spieler/361093
2425,Broken kneecap,2025-02-05,2025-03-06,30.0,5.0,injury,Sven Botman,/sven-botman/profil/spieler/361093
2425,Stomach flu,2025-05-17,2025-05-26,10.0,2.0,injury,Kyle Walker,/kyle-walker/profil/spieler/95424
2425,Broken arm,2025-04-08,2025-04-26,19.0,3.0,injury,Kyle Walker,/kyle-walker/profil/spieler/95424
2425,Hamstring injury,2025-02-19,2025-02-28,10.0,2.0,injury,Kyle Walker,/kyle-walker/profil/spieler/95424
2425,Transferred to AC Milan,2025-01-24,2025-06-29,,,Transfer,Kyle Walker,/kyle-walker/profil/spieler/95424
2425,Leg injury,2024-12-30,2025-01-06,8.0,1.0,injury,Will Hughes,/will-hughes/profil/spieler/207014
2425,Hamstring injury,2024-10-21,2024-11-20,31.0,5.0,injury,Jack Taylor,/jack-taylor/profil/spieler/458178
2425,Transferred to Bristol Rovers,2025-02-03,2025-06-29,,,Transfer,Sil Swinkels,/sil-swinkels/profil/spieler/646710
2425,Ankle injury,2025-04-07,2025-04-18,12.0,1.0,injury,Phil Foden,/phil-foden/profil/spieler/406635
2425,unknown injury,2024-12-01,2024-12-09,9.0,2.0,injury,Phil Foden,/phil-foden/profil/spieler/406635
2425,cold,2024-09-03,2024-09-08,6.0,1.0,injury,Phil Foden,/phil-foden/profil/spieler/406635
2425,Ill,2024-08-21,2024-08-31,11.0,1.0,injury,Phil Foden,/phil-foden/profil/spieler/406635
2425,Transferred to QPR,2024-07-01,2024-08-22,,,Transfer,Asmir Begovic,/asmir-begovic/profil/spieler/33873
2425,Ill,2024-12-09,2025-01-12,35.0,5.0,injury,Massimo Luongo,/massimo-luongo/profil/spieler/181687
2425,Ankle injury,2024-10-01,2024-11-01,32.0,3.0,injury,Massimo Luongo,/massimo-luongo/profil/spieler/181687
2425,Transferred to Man City U21,2024-07-01,2025-06-30,,,Transfer,Spike Brits,/spike-brits/profil/spieler/1080903
2425,Thigh problems,2025-03-07,2025-04-02,27.0,2.0,injury,James Bree,/james-bree/profil/spieler/324223
2425,Ill,2025-01-14,2025-01-17,4.0,1.0,injury,Fabian Schär,/fabian-schar/profil/spieler/135343
2425,Ankle sprain,2024-11-09,2024-11-14,6.0,1.0,injury,Mike Penders,/mike-penders/profil/spieler/834397
2425,Transferred to Genk,2024-07-01,2024-08-26,,,Transfer,Mike Penders,/mike-penders/profil/spieler/834397
2425,Transferred to Genk,2024-08-28,2025-05-31,,,Transfer,Mike Penders,/mike-penders/profil/spieler/834397
2425,unknown injury,2025-05-28,2025-06-30,34.0,2.0,injury,Séamus Coleman,/seamus-coleman/profil/spieler/68390
2425,Calf injury,2024-12-30,2025-03-07,68.0,11.0,injury,Séamus Coleman,/seamus-coleman/profil/spieler/68390
2425,unknown injury,2024-11-09,2024-11-25,17.0,4.0,injury,Séamus Coleman,/seamus-coleman/profil/spieler/68390
2425,Foot injury,2024-09-07,2024-10-18,42.0,8.0,injury,Séamus Coleman,/seamus-coleman/profil/spieler/68390
2425,Transferred to AC Milan,2024-07-01,2025-06-30,,,Transfer,Tijjani Reijnders,/tijjani-reijnders/profil/spieler/460939
2425,Transferred to Norwich,2025-02-03,2025-06-30,,,Transfer,Ruairi McConville,/ruairi-mcconville/profil/spieler/701021
2425,Transferred to CA Talleres,2024-07-01,2024-08-15,,,Transfer,Ramón Sosa,/ramon-sosa/profil/spieler/745191
2425,Ill,2025-01-04,2025-01-10,7.0,2.0,injury,Dominik Szoboszlai,/dominik-szoboszlai/profil/spieler/451276
2425,Transferred to Sunderland,2024-07-01,2024-08-23,,,Transfer,Jack Clarke,/jack-clarke/profil/spieler/559794
2425,Ankle problems,2024-12-25,2025-01-31,38.0,7.0,injury,Evan Ferguson,/evan-ferguson/profil/spieler/648046
2425,Knee problems,2025-03-12,2025-03-30,19.0,2.0,injury,Ollie Watkins,/ollie-watkins/profil/spieler/324358
2425,Muscle injury,2025-02-02,2025-02-14,13.0,1.0,injury,Ollie Watkins,/ollie-watkins/profil/spieler/324358
2425,Muscle fatigue,2024-09-03,2024-09-11,9.0,2.0,injury,Ollie Watkins,/ollie-watkins/profil/spieler/324358
2425,Adductor pain,2024-12-28,2025-01-05,9.0,1.0,injury,Murillo,/murillo/profil/spieler/1005649
2425,Achilles tendon problems,2025-04-15,2025-06-01,48.0,6.0,injury,Rodrigo Muniz,/rodrigo-muniz/profil/spieler/735571
2425,Back injury,2025-01-09,2025-01-13,5.0,,injury,Rodrigo Muniz,/rodrigo-muniz/profil/spieler/735571
2425,Knee injury,2025-05-03,2025-06-23,52.0,6.0,injury,James Maddison,/james-maddison/profil/spieler/294057
2425,Calf strain,2025-01-25,2025-02-10,17.0,5.0,injury,James Maddison,/james-maddison/profil/spieler/294057
2425,Hamstring injury,2025-01-05,2025-05-01,117.0,18.0,injury,Igor Julio,/igor-julio/profil/spieler/380350
2425,Strain in the thigh and gluteal muscles,2025-05-08,2025-05-15,8.0,1.0,injury,Declan Rice,/declan-rice/profil/spieler/357662
2425,Broken toe,2024-11-04,2024-11-19,16.0,3.0,injury,Declan Rice,/declan-rice/profil/spieler/357662
2425,Knee surgery,2025-02-19,2025-10-01,225.0,28.0,injury,Takehiro Tomiyasu,/takehiro-tomiyasu/profil/spieler/331560
2425,Knee injury,2024-10-06,2025-02-18,136.0,33.0,injury,Takehiro Tomiyasu,/takehiro-tomiyasu/profil/spieler/331560
2425,Knee injury,2024-07-21,2024-10-02,74.0,11.0,injury,Takehiro Tomiyasu,/takehiro-tomiyasu/profil/spieler/331560
2425,Cruciate ligament tear,2025-01-13,2025-11-27,319.0,46.0,injury,Gabriel Jesus,/gabriel-jesus/profil/spieler/363205
2425,Groin injury,2024-08-20,2024-09-04,16.0,2.0,injury,Gabriel Jesus,/gabriel-jesus/profil/spieler/363205
2425,Transferred to Wolves U21,2024-07-01,2025-06-30,,,Transfer,Wesley Okoduwa,/wesley-okoduwa/profil/spieler/1115502
2425,Transferred to Leipzig,2025-02-03,2025-06-30,,,Transfer,Kosta Nedeljkovic,/kosta-nedeljkovic/profil/spieler/848682
2425,Transferred to Lyon,2024-07-01,2025-06-30,,,Transfer,Rayan Cherki,/rayan-cherki/profil/spieler/607223
2425,Ankle injury,2024-06-01,2024-10-19,141.0,9.0,injury,Paris Maghoma,/paris-maghoma/profil/spieler/470596
2425,Hamstring injury,2025-04-02,2025-07-14,104.0,14.0,injury,Gabriel,/gabriel/profil/spieler/435338
2425,Knee injury,2024-12-01,2024-12-13,13.0,3.0,injury,Gabriel,/gabriel/profil/spieler/435338
2425,Knee injury,2024-10-27,2024-11-01,6.0,1.0,injury,Gabriel,/gabriel/profil/spieler/435338
2425,Hamstring injury,2024-12-06,2025-06-01,178.0,28.0,injury,Reiss Nelson,/reiss-nelson/profil/spieler/340325
2425,Head injury,2025-04-19,2025-05-03,15.0,1.0,injury,Jan Paul van Hecke,/jan-paul-van-hecke/profil/spieler/576314
2425,Groin injury,2024-09-23,2024-10-16,24.0,4.0,injury,Jan Paul van Hecke,/jan-paul-van-hecke/profil/spieler/576314
2425,Hamstring injury,2025-01-17,2025-01-24,8.0,2.0,injury,William Saliba,/william-saliba/profil/spieler/495666
2425,Transferred to LAFC,2024-07-30,2024-12-30,,,Transfer,Lewis O'Brien,/lewis-obrien/profil/spieler/560694
2425,Transferred to Swansea,2025-02-03,2025-05-30,,,Transfer,Lewis O'Brien,/lewis-obrien/profil/spieler/560694
2425,Transferred to Cardiff,2025-02-03,2025-05-30,,,Transfer,Will Alves,/will-alves/profil/spieler/867711
2425,Transferred to Man Utd U21,2024-09-04,2025-06-30,,,Transfer,Hubert Graczyk,/hubert-graczyk/profil/spieler/587018
2425,Hamstring injury,2025-02-15,2025-03-03,17.0,3.0,injury,Boubacar Kamara,/boubacar-kamara/profil/spieler/394327
2425,Thigh problems,2024-11-22,2024-11-24,3.0,1.0,injury,Boubacar Kamara,/boubacar-kamara/profil/spieler/394327
2425,Fitness,2025-02-21,2025-04-03,42.0,7.0,injury,Ross Stewart,/ross-stewart/profil/spieler/447995
2425,Hamstring injury,2024-10-06,2025-02-20,138.0,26.0,injury,Ross Stewart,/ross-stewart/profil/spieler/447995
2425,Hamstring injury,2024-12-18,2025-02-01,46.0,8.0,injury,Ethan Pinnock,/ethan-pinnock/profil/spieler/442248
2425,concussion,2025-01-09,2025-01-22,14.0,3.0,injury,Rodrigo Bentancur,/rodrigo-bentancur/profil/spieler/354362
2425,Head injury,2024-08-20,2024-08-31,12.0,1.0,injury,Rodrigo Bentancur,/rodrigo-bentancur/profil/spieler/354362
2425,Transferred to Napoli,2024-08-30,2025-06-30,,,Transfer,Billy Gilmour,/billy-gilmour/profil/spieler/423744
2425,Calf injury,2025-05-04,2025-06-01,29.0,3.0,injury,Harrison Reed,/harrison-reed/profil/spieler/226973
2425,Fitness,2025-01-01,2025-01-08,8.0,1.0,injury,Harrison Reed,/harrison-reed/profil/spieler/226973
2425,Knee surgery,2024-11-21,2024-12-31,41.0,8.0,injury,Harrison Reed,/harrison-reed/profil/spieler/226973
2425,Thigh problems,2025-03-28,2025-04-18,22.0,3.0,injury,Omari Hutchinson,/omari-hutchinson/profil/spieler/741238
2425,Knee injury,2025-02-26,2025-03-05,8.0,1.0,injury,Omari Hutchinson,/omari-hutchinson/profil/spieler/741238
2425,Groin problems,2025-01-04,2025-01-15,12.0,2.0,injury,Omari Hutchinson,/omari-hutchinson/profil/spieler/741238
2425,Ill,2024-10-25,2024-10-29,5.0,1.0,injury,Omari Hutchinson,/omari-hutchinson/profil/spieler/741238
2425,Knock,2025-02-01,2025-02-16,16.0,2.0,injury,Ji-soo Kim,/ji-soo-kim/profil/spieler/709767
2425,unknown injury,2025-02-23,2025-03-04,10.0,1.0,injury,Trevoh Chalobah,/trevoh-chalobah/profil/spieler/346314
2425,Back injury,2025-02-22,2025-03-06,13.0,1.0,injury,Trevoh Chalobah,/trevoh-chalobah/profil/spieler/346314
2425,Abdominal muscle strain,2024-08-10,2024-09-27,49.0,8.0,injury,Trevoh Chalobah,/trevoh-chalobah/profil/spieler/346314
2425,Transferred to Derby,2025-02-03,2025-06-29,,,Transfer,Harrison Armstrong,/harrison-armstrong/profil/spieler/1107733
2425,Rest,2024-11-15,2024-11-15,1.0,,injury,Omar Marmoush,/omar-marmoush/profil/spieler/445939
2425,Transferred to Frankfurt,2024-07-01,2025-01-22,,,Transfer,Omar Marmoush,/omar-marmoush/profil/spieler/445939
2425,Foot surgery,2025-03-01,2025-05-19,80.0,14.0,injury,Nathan Aké,/nathan-ake/profil/spieler/177476
2425,muscle stiffness,2025-02-13,2025-02-17,5.0,1.0,injury,Nathan Aké,/nathan-ake/profil/spieler/177476
2425,Muscle injury,2025-01-18,2025-02-11,25.0,6.0,injury,Nathan Aké,/nathan-ake/profil/spieler/177476
2425,unknown injury,2024-12-04,2024-12-20,17.0,3.0,injury,Nathan Aké,/nathan-ake/profil/spieler/177476
2425,Hamstring injury,2024-09-10,2024-10-14,35.0,8.0,injury,Nathan Aké,/nathan-ake/profil/spieler/177476
2425,Transferred to Fylde,2024-07-26,2025-05-30,,,Transfer,Ben Winterbottom,/ben-winterbottom/profil/spieler/505046
2425,Knock,2025-01-16,2025-01-23,8.0,1.0,injury,Enzo Fernández,/enzo-fernandez/profil/spieler/648195
2425,Ill,2024-09-13,2024-09-15,3.0,1.0,injury,Enzo Fernández,/enzo-fernandez/profil/spieler/648195
2425,Transferred to West Brom,2025-01-31,2025-05-30,,,Transfer,Will Lankshear,/will-lankshear/profil/spieler/879768
2425,Broken collarbone,2024-11-08,2025-01-13,67.0,15.0,injury,Emil Krafth,/emil-krafth/profil/spieler/184528
2425,Head injury,2025-05-02,2025-05-05,4.0,1.0,injury,Facundo Buonanotte,/facundo-buonanotte/profil/spieler/983989
2425,Knock,2025-01-20,2025-02-01,13.0,3.0,injury,Djed Spence,/djed-spence/profil/spieler/483348
2425,Groin injury,2024-10-21,2024-11-08,19.0,5.0,injury,Djed Spence,/djed-spence/profil/spieler/483348
2425,Transferred to Reading,2024-08-30,2025-05-30,,,Transfer,Chem Campbell,/chem-campbell/profil/spieler/614603
2425,Back problems,2025-04-20,2025-04-22,3.0,1.0,injury,José Sá,/jose-sa/profil/spieler/249994
2425,Shoulder injury,2024-12-06,2024-12-18,13.0,2.0,injury,José Sá,/jose-sa/profil/spieler/249994
2425,Tendon irritation,2025-04-01,2025-05-05,35.0,6.0,injury,Albert Grønbaek,/albert-gronbaek/profil/spieler/503866
2425,Transferred to Bodø/Glimt,2024-07-01,2024-07-14,,,Transfer,Albert Grønbaek,/albert-gronbaek/profil/spieler/503866
2425,Transferred to Stade Rennais,2024-07-15,2025-01-20,,,Transfer,Albert Grønbaek,/albert-gronbaek/profil/spieler/503866
2425,Transferred to Stade Rennais,2025-06-30,2025-06-30,,,Transfer,Albert Grønbaek,/albert-gronbaek/profil/spieler/503866
2425,Back injury,2025-02-03,2025-06-30,148.0,16.0,injury,Harvey Vale,/harvey-vale/profil/spieler/581675
2425,Transferred to QPR,2025-02-03,2025-06-30,,,Transfer,Harvey Vale,/harvey-vale/profil/spieler/581675
2425,Foot injury,2025-03-03,2025-04-10,39.0,6.0,injury,Dejan Kulusevski,/dejan-kulusevski/profil/spieler/431755
2425,Transferred to Man City U21,2024-07-01,2025-02-02,,,Transfer,Jacob Wright,/jacob-wright/profil/spieler/983702
2425,Transferred to Norwich,2025-02-03,2025-06-29,,,Transfer,Jacob Wright,/jacob-wright/profil/spieler/983702
2425,Transferred to Man City U21,2025-06-30,2025-06-30,,,Transfer,Jacob Wright,/jacob-wright/profil/spieler/983702
2425,Head injury,2025-03-08,2025-03-29,22.0,1.0,injury,Jean-Philippe Mateta,/jean-philippe-mateta/profil/spieler/420002
2425,Hamstring injury,2025-02-09,2025-03-06,26.0,3.0,injury,Alfie Devine,/alfie-devine/profil/spieler/728734
2425,Transferred to KVC Westerlo,2024-09-05,2025-06-29,,,Transfer,Alfie Devine,/alfie-devine/profil/spieler/728734
2425,Transferred to Sunderland,2024-08-30,2025-05-30,,,Transfer,Chris Mepham,/chris-mepham/profil/spieler/480987
2425,Transferred to D.C. United,2024-07-01,2025-01-02,,,Transfer,Matai Akinmboni,/matai-akinmboni/profil/spieler/994604
2425,Transferred to Villarreal,2024-07-01,2024-07-29,,,Transfer,Filip Jørgensen,/filip-jorgensen/profil/spieler/585323
2425,Transferred to Man Utd U21,2024-07-01,2024-12-31,,,Transfer,Harry Amass,/harry-amass/profil/spieler/1011738
2425,Ill,2025-03-29,2025-04-03,6.0,2.0,injury,Tyler Bindon,/tyler-bindon/profil/spieler/1007720
2425,concussion,2024-08-31,2024-09-10,11.0,1.0,injury,Tyler Bindon,/tyler-bindon/profil/spieler/1007720
2425,Transferred to Reading,2024-07-01,2025-02-01,,,Transfer,Tyler Bindon,/tyler-bindon/profil/spieler/1007720
2425,Transferred to Reading,2025-02-03,2025-06-29,,,Transfer,Tyler Bindon,/tyler-bindon/profil/spieler/1007720
2425,Hamstring injury,2024-07-28,2024-09-16,51.0,7.0,injury,Rasmus Højlund,/rasmus-hojlund/profil/spieler/610442
2425,Hamstring injury,2025-02-09,2025-02-22,14.0,2.0,injury,Ezri Konsa,/ezri-konsa/profil/spieler/413403
2425,Hip problems,2024-11-22,2024-11-24,3.0,1.0,injury,Ezri Konsa,/ezri-konsa/profil/spieler/413403
2425,Metatarsal fracture,2024-07-02,2024-10-17,108.0,15.0,injury,Lewis Miley,/lewis-miley/profil/spieler/922769
2425,Hamstring injury,2025-02-03,2025-05-12,99.0,19.0,injury,Marc Guiu,/marc-guiu/profil/spieler/938158
2425,Transferred to Lecce,2024-07-01,2025-02-01,,,Transfer,Patrick Dorgu,/patrick-dorgu/profil/spieler/926952
2425,Transferred to PSG,2024-07-01,2025-02-02,,,Transfer,Marco Asensio,/marco-asensio/profil/spieler/296622
2425,Transferred to PSG,2025-06-30,2025-06-30,,,Transfer,Marco Asensio,/marco-asensio/profil/spieler/296622
2425,Hamstring injury,2024-12-07,2025-02-05,61.0,12.0,injury,Callum Wilson,/callum-wilson/profil/spieler/123682
2425,Back injury,2024-07-19,2024-11-25,130.0,14.0,injury,Callum Wilson,/callum-wilson/profil/spieler/123682
2425,Thigh problems,2025-01-12,2025-02-14,34.0,6.0,injury,Harvey Barnes,/harvey-barnes/profil/spieler/398065
2425,Transferred to Dundee FC,2025-01-13,2025-06-30,,,Transfer,Imari Samuels,/imari-samuels/profil/spieler/565846
2425,unknown injury,2025-04-28,2025-06-01,35.0,4.0,injury,Stephy Mavididi,/stephy-mavididi/profil/spieler/340328
2425,Shoulder injury,2025-01-22,2025-05-03,102.0,13.0,injury,Jason Steele,/jason-steele/profil/spieler/73564
2425,Knock,2025-04-30,2025-05-26,27.0,6.0,injury,Christopher Nkunku,/christopher-nkunku/profil/spieler/344381
2425,Foot injury,2025-02-25,2025-04-11,46.0,7.0,injury,Harry Clarke,/harry-clarke/profil/spieler/528892
2425,Transferred to Sheff Utd,2025-01-29,2025-06-29,,,Transfer,Harry Clarke,/harry-clarke/profil/spieler/528892
2425,Toe joint capsular tear,2024-11-02,2025-06-25,236.0,38.0,injury,Ferdi Kadıoğlu,/ferdi-kadioglu/profil/spieler/369316
2425,unknown injury,2024-08-30,2024-09-10,12.0,3.0,injury,Ferdi Kadıoğlu,/ferdi-kadioglu/profil/spieler/369316
2425,Hamstring strain,2024-08-12,2024-08-16,5.0,1.0,injury,Ferdi Kadıoğlu,/ferdi-kadioglu/profil/spieler/369316
2425,Transferred to Fenerbahçe,2024-07-01,2024-08-23,,,Transfer,Ferdi Kadıoğlu,/ferdi-kadioglu/profil/spieler/369316
2425,Hamstring strain,2025-02-14,2025-04-01,47.0,5.0,injury,Vladimír Coufal,/vladimir-coufal/profil/spieler/157672
2425,unknown injury,2025-03-07,2025-03-09,3.0,1.0,injury,Emiliano Martínez,/emiliano-martinez/profil/spieler/111873
2425,unknown injury,2025-01-09,2025-01-14,6.0,1.0,injury,Emiliano Martínez,/emiliano-martinez/profil/spieler/111873
2425,Knee surgery,2025-05-02,2025-12-14,227.0,23.0,injury,Solly March,/solly-march/profil/spieler/209212
2425,Muscle injury,2025-03-14,2025-03-29,16.0,1.0,injury,Solly March,/solly-march/profil/spieler/209212
2425,Muscle injury,2025-01-24,2025-02-22,30.0,4.0,injury,Solly March,/solly-march/profil/spieler/209212
2425,Head injury,2025-03-08,2025-03-17,10.0,1.0,injury,Jan Bednarek,/jan-bednarek/profil/spieler/243028
2425,Muscle injury,2025-02-22,2025-03-08,15.0,1.0,injury,Jan Bednarek,/jan-bednarek/profil/spieler/243028
2425,unknown injury,2024-11-15,2024-12-09,25.0,5.0,injury,Jan Bednarek,/jan-bednarek/profil/spieler/243028
2425,Hamstring injury,2025-04-21,2025-07-14,85.0,5.0,injury,James Tarkowski,/james-tarkowski/profil/spieler/173504
2425,Hamstring injury,2024-10-14,2024-11-25,43.0,5.0,injury,Kieran Trippier,/kieran-trippier/profil/spieler/95810
2425,Ankle injury,2024-12-21,2025-01-25,36.0,6.0,injury,Kristoffer Ajer,/kristoffer-ajer/profil/spieler/328658
2425,Foot injury,2024-10-19,2024-12-07,50.0,9.0,injury,Kristoffer Ajer,/kristoffer-ajer/profil/spieler/328658
2425,Ankle injury,2024-08-31,2024-09-14,15.0,2.0,injury,Kristoffer Ajer,/kristoffer-ajer/profil/spieler/328658
2425,Knock,2025-01-18,2025-01-25,8.0,2.0,injury,Yves Bissouma,/yves-bissouma/profil/spieler/410425
2425,Groin problems,2024-09-10,2024-09-20,11.0,2.0,injury,Yves Bissouma,/yves-bissouma/profil/spieler/410425
2425,Fitness,2025-01-01,2025-01-10,10.0,1.0,injury,Danilo,/danilo/profil/spieler/808509
2425,Broken ankle,2024-08-17,2025-01-10,147.0,20.0,injury,Danilo,/danilo/profil/spieler/808509
2425,Chest injury,2025-01-31,2025-02-14,15.0,1.0,injury,Mark Flekken,/mark-flekken/profil/spieler/125714
2425,unknown injury,2025-01-05,2025-02-10,37.0,5.0,injury,Jean-Clair Todibo,/jean-clair-todibo/profil/spieler/605184
2425,Transferred to Nice,2024-07-01,2024-08-09,,,Transfer,Jean-Clair Todibo,/jean-clair-todibo/profil/spieler/605184
2425,Transferred to Nice,2025-06-30,2025-06-30,,,Transfer,Jean-Clair Todibo,/jean-clair-todibo/profil/spieler/605184
2425,Groin surgery,2024-06-07,2024-08-07,62.0,,injury,Axel Disasi,/axel-disasi/profil/spieler/386047
2425,Transferred to Exeter City,2025-02-03,2025-06-30,,,Transfer,Ed Turns,/ed-turns/profil/spieler/580809
2425,Knee bruise,2025-05-24,2025-07-21,59.0,3.0,injury,Riccardo Calafiori,/riccardo-calafiori/profil/spieler/502821
2425,Knee injury,2025-03-21,2025-05-06,47.0,10.0,injury,Riccardo Calafiori,/riccardo-calafiori/profil/spieler/502821
2425,Muscle injury,2025-01-11,2025-01-21,11.0,3.0,injury,Riccardo Calafiori,/riccardo-calafiori/profil/spieler/502821
2425,Knee injury,2024-12-03,2024-12-17,15.0,4.0,injury,Riccardo Calafiori,/riccardo-calafiori/profil/spieler/502821
2425,Knee injury,2024-10-22,2024-11-21,31.0,7.0,injury,Riccardo Calafiori,/riccardo-calafiori/profil/spieler/502821
2425,Calf problems,2024-09-07,2024-09-18,12.0,2.0,injury,Riccardo Calafiori,/riccardo-calafiori/profil/spieler/502821
2425,Transferred to Bologna,2024-07-01,2024-07-28,,,Transfer,Riccardo Calafiori,/riccardo-calafiori/profil/spieler/502821
2425,Muscle injury,2024-10-28,2024-11-15,19.0,4.0,injury,Willian,/willian/profil/spieler/52769
